full_name,html_url,stargazers_count,size_kb,pushed_at,language,created_at,license,forks_count,default_branch,description
patrikx3/onenote,https://github.com/patrikx3/onenote,2076,6392,2026-06-06T11:56:26Z,JavaScript,2017-05-12T15:09:39Z,MIT,110,main,📚 Linux Electron Onenote - A Linux compatible version of OneNote
schibsted/WAAS,https://github.com/schibsted/WAAS,2075,30800,2026-09-03T10:14:33Z,JavaScript,2022-10-13T09:59:25Z,Apache-2.0,114,main,Whisper as a Service (GUI and API with queuing for OpenAI Whisper)
sindresorhus/emittery,https://github.com/sindresorhus/emittery,2074,1072,2026-05-24T15:04:08Z,JavaScript,2017-11-27T21:09:55Z,MIT,83,main,Simple and modern async event emitter
FaridSafi/react-native-google-places-autocomplete,https://github.com/FaridSafi/react-native-google-places-autocomplete,2071,1605,2026-08-24T17:50:37Z,JavaScript,2015-10-14T17:29:41Z,MIT,872,master,Customizable Google Places autocomplete component for iOS and Android React-Native apps
nickcoutsos/keymap-editor,https://github.com/nickcoutsos/keymap-editor,2068,48670,2026-08-27T01:14:51Z,JavaScript,2021-05-03T14:36:33Z,MIT,583,main,A web based graphical editor of ZMK keymaps.
UI-Lovelace-Minimalist/UI,https://github.com/UI-Lovelace-Minimalist/UI,2059,36476,2026-08-31T10:08:04Z,JavaScript,2021-10-05T11:57:32Z,MIT,425,main,"UI-Lovelace-Minimalist is a ""theme"" for HomeAssistant"
extesy/hoverzoom,https://github.com/extesy/hoverzoom,2052,17055,2026-08-11T15:07:45Z,JavaScript,2014-01-20T07:05:02Z,MIT,217,master,Google Chrome extension for zooming images on mouse hover
microsoft/foundry-dev-tools,https://github.com/microsoft/foundry-dev-tools,2050,54845,2026-09-03T08:37:32Z,JavaScript,2023-12-08T21:10:42Z,MIT,258,main,
ali-sdk/ali-oss,https://github.com/ali-sdk/ali-oss,2042,17883,2026-02-17T16:33:25Z,JavaScript,2014-04-04T04:04:08Z,MIT,573,master,Aliyun OSS(Object Storage Service) JavaScript SDK for the Browser and Node.js
platformatic/platformatic,https://github.com/platformatic/platformatic,2041,57889,2026-09-03T14:35:40Z,JavaScript,2022-09-22T07:32:19Z,Apache-2.0,199,main,Platformatic Open Source monorepo!
lirantal/is-website-vulnerable,https://github.com/lirantal/is-website-vulnerable,2040,1102,2026-08-07T11:42:40Z,JavaScript,2019-10-05T10:52:11Z,Apache-2.0,127,main,finds publicly known security vulnerabilities in a website's frontend JavaScript libraries
nfrasser/linkifyjs,https://github.com/nfrasser/linkifyjs,2038,5301,2026-09-03T00:11:53Z,JavaScript,2013-05-02T23:28:54Z,MIT,186,main,JavaScript plugin for finding links in plain-text and converting them to HTML <a> tags.
tandpfun/wardrobe,https://github.com/tandpfun/wardrobe,2033,3191,2026-07-16T06:35:44Z,JavaScript,2026-07-16T06:17:00Z,MIT,303,main,"Your clothes, extracted and organized with gpt-image."
vizzuhq/vizzu-lib,https://github.com/vizzuhq/vizzu-lib,2032,10802,2026-04-20T13:02:16Z,JavaScript,2021-06-07T19:53:30Z,Apache-2.0,87,main,Library for animated data visualizations and data stories.
kartikk221/hyper-express,https://github.com/kartikk221/hyper-express,2030,2237,2026-07-27T17:57:14Z,JavaScript,2021-04-08T00:00:34Z,MIT,109,master,High performance Node.js webserver with a simple-to-use API powered by uWebsockets.js under the hood. 
Nuklon/Steam-Economy-Enhancer,https://github.com/Nuklon/Steam-Economy-Enhancer,2028,1048,2026-08-17T08:51:46Z,JavaScript,2016-11-08T15:55:25Z,MIT,200,master,Enhances the Steam Inventory and Steam Market.
fengari-lua/fengari,https://github.com/fengari-lua/fengari,2027,3010,2026-01-02T13:02:57Z,JavaScript,2017-02-01T09:22:59Z,MIT,86,master,🌙 φεγγάρι - The Lua VM written in JS ES6 for Node and the browser
Doorman11991/smallcode,https://github.com/Doorman11991/smallcode,2023,12439,2026-08-12T20:43:58Z,JavaScript,2026-05-18T06:19:44Z,MIT,154,master,AI coding agent optimized for small LLMs. 87% benchmark with 4B-active model.
xaoxuu/hexo-theme-stellar,https://github.com/xaoxuu/hexo-theme-stellar,2022,5731,2026-09-03T14:23:49Z,JavaScript,2021-02-19T15:14:22Z,MIT,436,main,基于 Hexo 的全能个人知识库，开箱即用，内置海量标签和动态数据组件。可用于个人博客、项目文档、知识库、专栏、笔记等。
daymade/Twitter-Block-Porn,https://github.com/daymade/Twitter-Block-Porn,2021,2900,2026-08-16T17:59:19Z,JavaScript,2023-07-07T14:47:38Z,MIT,62,master,"共享黑名单, 一键拉黑所有黄推诈骗犯. Block scammers who sending fake porn comments, and help you improve your experience using Twitter."
holepunchto/hyperdrive,https://github.com/holepunchto/hyperdrive,2018,1047,2026-07-07T18:03:27Z,JavaScript,2015-11-18T20:33:23Z,Apache-2.0,138,main,"Hyperdrive is a secure, real time distributed file system"
pilotmoon/PopClip-Extensions,https://github.com/pilotmoon/PopClip-Extensions,2014,94686,2026-08-31T21:45:21Z,JavaScript,2012-11-08T16:24:44Z,MIT,466,master,Source code for extensions maintained by @pilotmoon in the official PopClip Extension Directory
adamchainz/django-htmx,https://github.com/adamchainz/django-htmx,2008,1842,2026-08-29T06:12:00Z,JavaScript,2020-10-18T17:12:47Z,MIT,154,main,Extensions for using Django with htmx.
JiHong88/suneditor,https://github.com/JiHong88/suneditor,2007,81083,2026-09-03T01:53:47Z,JavaScript,2017-04-13T09:07:41Z,MIT,347,master,A lightweight and powerful WYSIWYG editor in vanilla JavaScript. No dependencies.
anvaka/panzoom,https://github.com/anvaka/panzoom,2004,1162,2026-03-30T00:07:56Z,JavaScript,2016-04-03T18:15:21Z,MIT,314,main,"Universal pan and zoom library (DOM, SVG, Custom)"
basecamp/local_time,https://github.com/basecamp/local_time,2002,1877,2026-07-13T13:16:23Z,JavaScript,2013-11-17T21:24:07Z,MIT,125,main,"Rails engine for cache-friendly, client-side local time"
likeyun/liKeYun_ylb,https://github.com/likeyun/liKeYun_ylb,2002,13803,2026-09-02T03:46:24Z,JavaScript,2021-05-22T09:13:47Z,MIT,524,main,引流宝致力于为个人、团队提供基于微信私域流量的推广、引流的效率工具。可减轻人力，有效降低资源损失、流量流失的几率。引流宝完全开源，免费，可商用、可任意二次开发。引流宝可以辅助你更好地开展营销活动推广！降低运营成本，提高工作效率，获取更多资源。
pqina/vue-filepond,https://github.com/pqina/vue-filepond,2002,4067,2026-07-13T11:37:56Z,JavaScript,2018-03-22T14:28:51Z,MIT,118,master,🔌 A handy FilePond adapter component for Vue
pubkey/broadcast-channel,https://github.com/pubkey/broadcast-channel,1999,4479,2026-09-01T20:30:26Z,JavaScript,2018-06-03T12:06:23Z,MIT,131,master,:satellite: BroadcastChannel to send data between different browser-tabs or nodejs-processes :satellite: + LeaderElection over the channels  https://pubkey.github.io/broadcast-channel/
imcvampire/vue-axios,https://github.com/imcvampire/vue-axios,1997,1036,2026-08-28T14:43:19Z,JavaScript,2016-10-25T07:39:39Z,MIT,176,master,A small wrapper for integrating axios to Vuejs
cerebral/cerebral,https://github.com/cerebral/cerebral,1995,15879,2026-03-20T11:04:12Z,JavaScript,2015-05-09T11:40:05Z,MIT,123,next,Declarative state and side effects management for popular JavaScript frameworks
keajs/kea,https://github.com/keajs/kea,1992,7743,2026-07-15T09:53:20Z,JavaScript,2016-03-29T08:30:54Z,MIT,52,master,Batteries Included State Management for React
netbymatt/ws4kp,https://github.com/netbymatt/ws4kp,1988,76660,2026-08-22T14:30:43Z,JavaScript,2020-08-20T16:54:07Z,MIT,262,main,A web-based WeatherStar 4000
svg-sprite/svg-sprite,https://github.com/svg-sprite/svg-sprite,1986,12551,2026-02-28T02:34:44Z,JavaScript,2014-02-06T16:33:22Z,MIT,258,main,"SVG sprites & stacks galore — A low-level Node.js module that takes a bunch of SVG files, optimizes them and bakes them into SVG sprites of several types along with suitable stylesheet resources (e.g."
roxiness/routify,https://github.com/roxiness/routify,1986,10829,2026-01-07T08:52:46Z,JavaScript,2019-09-25T18:13:42Z,MIT,83,main,Automated Svelte routes
pqina/react-filepond,https://github.com/pqina/react-filepond,1986,2722,2026-07-13T11:37:47Z,JavaScript,2018-03-08T14:52:44Z,MIT,94,master,🔌 A handy FilePond adapter component for React
notifme/notifme-sdk,https://github.com/notifme/notifme-sdk,1985,1701,2026-07-20T10:13:14Z,JavaScript,2017-08-09T12:46:11Z,MIT,153,master,A Node.js library to send all kinds of transactional notifications.
sindresorhus/clipboardy,https://github.com/sindresorhus/clipboardy,1984,2070,2026-07-23T11:44:38Z,JavaScript,2016-12-04T13:14:35Z,MIT,71,main,Access the system clipboard (copy/paste)
jakejs/jake,https://github.com/jakejs/jake,1974,2032,2026-05-25T23:28:18Z,JavaScript,2010-03-22T05:37:28Z,Apache-2.0,190,main,"JavaScript build tool, similar to Make or Rake. Built to work with Node.js."
caseywebdev/react-list,https://github.com/caseywebdev/react-list,1970,1831,2026-07-02T04:39:42Z,JavaScript,2014-06-23T20:29:38Z,MIT,174,master,:scroll: A versatile infinite scroll React component.
pburtchaell/redux-promise-middleware,https://github.com/pburtchaell/redux-promise-middleware,1969,1109,2026-06-29T16:51:07Z,JavaScript,2015-07-13T03:55:34Z,MIT,182,main,"Enables robust, simple handling of async action creators in Redux"
moscajs/aedes,https://github.com/moscajs/aedes,1969,1427,2026-08-31T19:09:10Z,JavaScript,2015-03-06T12:33:52Z,MIT,239,main,"Barebone MQTT broker that can run on any stream server, the node way"
webpack/minimizer-webpack-plugin,https://github.com/webpack/minimizer-webpack-plugin,1966,6155,2026-09-03T08:35:23Z,JavaScript,2018-07-31T19:25:19Z,MIT,164,main,Minimizer Plugin
protectwise/troika,https://github.com/protectwise/troika,1966,15675,2026-07-24T15:24:39Z,JavaScript,2019-01-14T22:27:00Z,MIT,159,main,A JavaScript framework for interactive 3D and 2D visualizations
facebook/fbjs,https://github.com/facebook/fbjs,1961,1728,2026-01-21T23:17:02Z,JavaScript,2015-05-28T22:16:50Z,MIT,309,main,A collection of utility libraries used by other Meta JS projects.
xdan/jodit,https://github.com/xdan/jodit,1955,72854,2026-09-03T00:18:18Z,JavaScript,2017-07-24T15:06:37Z,MIT,386,main,Jodit - Best WYSIWYG Editor for You
onokumus/metismenu,https://github.com/onokumus/metismenu,1954,1353,2026-01-22T21:25:50Z,JavaScript,2013-11-30T11:17:58Z,MIT,474,master,A collapsible jQuery menu plugin
marmelab/json-graphql-server,https://github.com/marmelab/json-graphql-server,1949,2202,2026-08-02T04:55:39Z,JavaScript,2017-05-04T14:28:02Z,MIT,166,master,Get a full fake GraphQL API with zero coding in less than 30 seconds.
microsoft/PowerBI-Developer-Samples,https://github.com/microsoft/PowerBI-Developer-Samples,1946,52442,2026-06-04T09:08:27Z,JavaScript,2017-02-26T11:47:13Z,MIT,1539,master,A collection of Power BI samples for developer use.
scality/cloudserver,https://github.com/scality/cloudserver,1941,62749,2026-09-03T13:33:52Z,JavaScript,2016-06-01T09:58:56Z,Apache-2.0,260,development/9.3,"Zenko CloudServer, an open-source Node.js implementation of the Amazon S3 protocol on the front-end and backend storage capabilities to multiple clouds, including Azure and Google."
webtorrent/bittorrent-tracker,https://github.com/webtorrent/bittorrent-tracker,1937,1210,2026-08-12T00:52:17Z,JavaScript,2014-03-26T08:37:20Z,MIT,331,master,"🌊 Simple, robust, BitTorrent tracker (client & server) implementation"
leehaut/spring-boot-all,https://github.com/leehaut/spring-boot-all,1936,9649,2026-08-17T01:28:57Z,JavaScript,2014-06-09T08:52:42Z,Apache-2.0,1222,master,"spring-boot,mybatis,activemq,redis,email, freemarker,shiro,websocket,sitemesh,ehcache,easyui,kindeditor,quartz,springfox,swagger,jpa,hibernate,querydsl,netty"
jberg/butterchurn,https://github.com/jberg/butterchurn,1936,33565,2026-04-20T01:09:52Z,JavaScript,2018-04-22T05:35:19Z,MIT,169,master,Butterchurn is a WebGL implementation of the Milkdrop Visualizer
node-pinus/pinus,https://github.com/node-pinus/pinus,1930,10776,2026-07-17T07:59:06Z,JavaScript,2017-12-25T02:22:29Z,MIT,392,master,"A fast,scalable,distributed game server framework for Node.js, Powered by TypeScript.  一个TypeScript写的node.js分布式游戏/应用服务器框架（原型基于pomelo）。"
remy/jsconsole,https://github.com/remy/jsconsole,1927,1115,2026-05-06T08:27:58Z,JavaScript,2010-04-18T21:59:50Z,MIT,329,master,Web based console - for presentations and workshops
xu-xiang/everything-claude-code-zh,https://github.com/xu-xiang/everything-claude-code-zh,1925,15430,2026-03-05T01:45:41Z,JavaScript,2026-01-27T14:46:32Z,MIT,314,main,"everything-claude-code 中文翻译项目：完整的 Claude Code 配置集合（agents, skills, hooks, commands, rules, MCPs）。源自 Anthropic 黑客松获胜者的实战配置，助力中文工程师高效理解与使用 Claude Code。"
fastadminnet/fastadmin,https://github.com/fastadminnet/fastadmin,1924,20323,2026-09-02T08:01:51Z,JavaScript,2015-03-05T03:25:01Z,Apache-2.0,607,1.6.x-dev,基于 ThinkPHP 和 Bootstrap 的极速后台开发框架，一键生成 CRUD，自动生成控制器、模型、视图、JS、语言包、菜单、回收站。
bpmn-io/diagram-js,https://github.com/bpmn-io/diagram-js,1921,8243,2026-09-03T13:57:32Z,JavaScript,2014-01-23T14:31:50Z,MIT,448,develop,A toolbox for displaying and modifying diagrams on the web.
Javis603/token-monitor,https://github.com/Javis603/token-monitor,1919,38586,2026-09-03T13:26:58Z,JavaScript,2026-05-19T09:33:54Z,MIT,186,main,"Local-first desktop widget for tracking token usage, costs, and limits across 33+ AI coding tools—including Claude Code, Codex, Cursor, OpenCode, and OpenClaw—with multi-device sync."
aeonfun/opendia,https://github.com/aeonfun/opendia,1918,18080,2026-09-03T14:18:19Z,JavaScript,2025-06-11T14:28:15Z,MIT,159,main,"Connect your browser to AI models. Just use Dia on Chrome, Arc or Firefox."
nickjvandyke/eslint-plugin-react-you-might-not-need-an-effect,https://github.com/nickjvandyke/eslint-plugin-react-you-might-not-need-an-effect,1911,2661,2026-08-21T02:54:29Z,JavaScript,2025-04-25T14:38:55Z,MIT,19,main,"🙅‍♂️ Catch unnecessary React effects for simpler, faster, safer code."
scaleflex/filerobot-image-editor,https://github.com/scaleflex/filerobot-image-editor,1911,43382,2026-06-16T10:27:27Z,JavaScript,2019-02-24T14:39:58Z,MIT,409,master,"Edit, resize, and filter any image! Any questions or issues, please report to https://github.com/scaleflex/filerobot-image-editor/issues"
TanShilongMario/PromptFill,https://github.com/TanShilongMario/PromptFill,1910,24313,2026-08-21T16:00:23Z,JavaScript,2025-12-06T14:33:31Z,MIT,333,main,"designed specifically for AI painting (GPT, Midjourney, Nano Banana, etc.). Help users quickly build, manage, and iterate complex prompts through a visual ""fill-in-the-blank"" interaction.  通过可视化的""填空""交"
mainmatter/ember-simple-auth,https://github.com/mainmatter/ember-simple-auth,1908,20097,2026-09-03T09:17:02Z,JavaScript,2013-09-03T18:03:26Z,MIT,593,master,A library for implementing authentication/authorization in Ember.js applications.
parse-community/parse-server-example,https://github.com/parse-community/parse-server-example,1904,4846,2026-09-03T05:39:23Z,JavaScript,2016-01-28T20:40:47Z,Apache-2.0,5282,master,Example of Parse Server using the express framework.
openupm/openupm,https://github.com/openupm/openupm,1900,21556,2026-09-03T05:55:57Z,JavaScript,2019-07-28T16:21:15Z,BSD-3-Clause,1183,master,OpenUPM - Open Source Unity Package Registry (UPM)
rapi-doc/RapiDoc,https://github.com/rapi-doc/RapiDoc,1899,96380,2026-02-11T08:37:36Z,JavaScript,2019-01-16T01:29:58Z,MIT,326,master,RapiDoc -WebComponent for OpenAPI Spec
rdumasia303/deepseek_ocr_app,https://github.com/rdumasia303/deepseek_ocr_app,1894,3502,2026-03-31T08:03:16Z,JavaScript,2025-10-21T00:26:39Z,MIT,309,main,A quick vibe coded app for deepseek OCR
toorshia/justgage,https://github.com/toorshia/justgage,1892,1643,2026-02-16T13:59:51Z,JavaScript,2012-08-13T10:58:00Z,MIT,454,master,JustGage is a handy JavaScript plugin for generating and animating nice & clean dashboard gauges. It is based on Raphaël library for vector drawing.
appium/appium-inspector,https://github.com/appium/appium-inspector,1889,75172,2026-09-03T10:59:32Z,JavaScript,2021-04-06T17:37:49Z,Apache-2.0,399,main,"A GUI inspector for mobile apps and more, powered by a (separately installed) Appium server"
alok722/namaste-javascript-notes,https://github.com/alok722/namaste-javascript-notes,1885,29202,2026-02-03T17:45:08Z,JavaScript,2021-07-14T15:46:02Z,MIT,840,main,It maintains my version of namaste js notes which I learnt from Namaste JS YouTube Playlist by Akshay Saini (@akshaymarch7).
mumuy/browser,https://github.com/mumuy/browser,1880,1262,2026-08-31T16:16:09Z,JavaScript,2017-05-24T02:35:48Z,MIT,362,master,浏览器检测 - Useragent分析/浏览器识别/浏览器判断/用户代理信息/浏览器指纹/Useragent analysis tool/Browser detection
lisong/code-push-server,https://github.com/lisong/code-push-server,1871,1655,2026-02-15T15:32:45Z,JavaScript,2016-03-16T08:16:34Z,MIT,587,master,CodePush service is hot update services which adapter react-native-code-push and cordova-plugin-code-push - 热更新
vuejs/v2.cn.vuejs.org,https://github.com/vuejs/v2.cn.vuejs.org,1866,39325,2026-08-12T00:07:17Z,JavaScript,2015-10-28T13:45:49Z,MIT,3354,master,🇨🇳 Chinese translation for v2.vuejs.org
firebase/codelab-friendlychat-web,https://github.com/firebase/codelab-friendlychat-web,1861,27769,2026-08-20T04:02:58Z,JavaScript,2016-04-26T17:13:59Z,Apache-2.0,1803,main,The source for the Firebase codelab for building a cross-platform chat app
dart-lang/dart-pad,https://github.com/dart-lang/dart-pad,1860,16530,2026-09-03T12:22:24Z,JavaScript,2015-01-06T23:04:55Z,BSD-3-Clause,634,main,"An online Dart editor with support for console, web, and Flutter apps."
craftpip/jquery-confirm,https://github.com/craftpip/jquery-confirm,1855,2375,2026-06-11T08:42:06Z,JavaScript,2014-12-22T13:10:34Z,MIT,502,master,"A multipurpose plugin for alert, confirm & dialog, with extended features."
inlife/nexrender,https://github.com/inlife/nexrender,1854,8418,2026-06-03T16:56:25Z,JavaScript,2016-02-10T18:25:13Z,MIT,348,master,📹  Data-driven render automation for After Effects
kanoqwq/UFI-TOOLS,https://github.com/kanoqwq/UFI-TOOLS,1854,60191,2026-08-28T00:13:22Z,JavaScript,2025-03-21T01:13:27Z,MIT,181,http-server-version,A functional tools for z*e devices (F50 | U30 Air)
stephengpope/thepopebot,https://github.com/stephengpope/thepopebot,1853,9013,2026-05-13T20:16:55Z,JavaScript,2026-02-02T01:25:10Z,MIT,647,main,"The Pope Bot is an autonomous AI agent that you can configure and build to do just about anything you want, all day, everyday, 24/7."
xxnuo/serverless-qrcode-hub,https://github.com/xxnuo/serverless-qrcode-hub,1851,8778,2026-03-07T11:29:34Z,JavaScript,2025-03-14T08:21:22Z,Apache-2.0,803,main,苦于微信群聊二维码频繁变动，开发这个能生成永久二维码的工具，仅需后台统一更新新二维码。不需要服务器。也可作为 URL 缩短链接服务使用。
lawnstarter/react-native-picker-select,https://github.com/lawnstarter/react-native-picker-select,1846,11787,2026-07-20T14:03:51Z,JavaScript,2018-02-11T22:31:55Z,MIT,499,master,🔽 A Picker component for React Native which emulates the native <select> interfaces for iOS and Android
mrpandey/d3graphTheory,https://github.com/mrpandey/d3graphTheory,1845,1355,2026-08-15T08:38:49Z,JavaScript,2017-08-13T20:33:11Z,MIT,171,master,:boom: Interactive and colorful :art: graph theory tutorials made using d3.js :zap:
DHTMLX/gantt,https://github.com/DHTMLX/gantt,1842,58373,2026-09-03T12:14:19Z,JavaScript,2013-10-18T11:00:26Z,MIT,364,master,JavaScript Gantt Chart
rebel0789/codexpro,https://github.com/rebel0789/codexpro,1836,2425,2026-08-08T12:41:04Z,JavaScript,2026-06-16T21:22:43Z,MIT,182,main,Use ChatGPT Developer Mode as a local coding agent for your repo through MCP.
ahmadawais/corona-cli,https://github.com/ahmadawais/corona-cli,1834,7477,2026-02-14T02:29:48Z,JavaScript,2020-03-19T10:57:54Z,MIT,183,master,"🦠 Track the Coronavirus disease (COVID-19) in the command line. Worldwide for all countries, for one country, and the US States. Fast response time (< 100ms). https://x.com/MrAhmadAwais"
realdennis/md2pdf,https://github.com/realdennis/md2pdf,1833,4411,2026-01-21T23:53:29Z,JavaScript,2019-03-16T21:34:00Z,MIT,189,master,"Offline markdown to pdf, choose -> edit -> transform 🥂"
microlinkhq/browserless,https://github.com/microlinkhq/browserless,1833,29188,2026-09-03T06:31:39Z,JavaScript,2017-09-06T14:34:06Z,MIT,91,master,"The headless Chrome/Chromium driver on top of Puppeteer. Take screenshots, generate PDFs, extract text and HTML with a production-ready API."
the-open-engine/zeroshot,https://github.com/the-open-engine/zeroshot,1820,41953,2026-09-03T07:09:19Z,JavaScript,2025-12-25T17:12:45Z,MIT,169,main,Independent executor–verifier orchestration for software changes.
wooorm/starry-night,https://github.com/wooorm/starry-night,1813,9119,2026-08-30T19:44:56Z,JavaScript,2022-05-10T19:38:01Z,MIT,38,main,"Syntax highlighting, like GitHub"
ryanseddon/react-frame-component,https://github.com/ryanseddon/react-frame-component,1812,4355,2026-06-30T11:20:03Z,JavaScript,2014-05-13T04:25:39Z,MIT,158,master,Render your React app to an iFrame
jstat/jstat,https://github.com/jstat/jstat,1806,5673,2026-02-28T08:23:25Z,JavaScript,2011-03-24T12:57:18Z,MIT,248,1.x,JavaScript Statistical Library
parinfer/parinfer.js,https://github.com/parinfer/parinfer.js,1806,10698,2026-08-08T18:19:04Z,JavaScript,2015-09-22T06:36:51Z,MIT,42,master,Let's simplify the way we write Lisp
autoNumeric/autoNumeric,https://github.com/autoNumeric/autoNumeric,1805,8122,2026-08-13T07:45:43Z,JavaScript,2013-01-14T16:39:16Z,MIT,411,next,AutoNumeric is a standalone library that provides live as-you-type formatting for international numbers and currencies. 
thinkgem/jeesite5,https://github.com/thinkgem/jeesite5,1804,66168,2026-08-11T12:23:43Z,JavaScript,2018-02-25T04:25:02Z,Apache-2.0,840,v5.springboot4,👍Java 快速开发平台，不仅仅是开发框架，它是一个轻量级、企业级低代码解决方案，支持国产化💖国密💖AI助手💖基于 Spring Boot 在线代码生成。包括：组织角色用户、菜单按钮授权、数据权限、内容管理、工作流等。快速增减模块；微内核；安全选项丰富，密码策略；在线预览文件；消息推送；第三方登录；在线任务调度；支持集群、多租户、多数据源、读写分离、微服务。😘动态看temp分支
vertex-app/vertex,https://github.com/vertex-app/vertex,1794,15183,2026-05-27T00:19:22Z,JavaScript,2022-04-18T03:36:23Z,MIT,196,stable,适用于 PT 玩家的追剧刷流一体化综合管理工具
lirantal/npq,https://github.com/lirantal/npq,1791,14116,2026-08-25T16:10:38Z,JavaScript,2017-12-14T21:37:48Z,Apache-2.0,43,main,safely install npm packages by auditing them pre-install stage
gnipbao/story-to-handdrawn-video,https://github.com/gnipbao/story-to-handdrawn-video,1791,48366,2026-08-08T09:31:37Z,JavaScript,2026-07-21T08:54:45Z,MIT,250,main,Agent skill: convert Chinese story copy or ordered images into a hand-drawn diary-comic animation (silent MP4 picture track).
janoside/btc-rpc-explorer,https://github.com/janoside/btc-rpc-explorer,1790,19226,2026-02-11T18:47:26Z,JavaScript,2017-07-20T19:08:25Z,MIT,1356,master,"Database-free, self-hosted Bitcoin explorer, via RPC to Bitcoin Core."
Surnet/swagger-jsdoc,https://github.com/Surnet/swagger-jsdoc,1789,4185,2026-09-03T11:59:19Z,JavaScript,2015-06-06T08:36:18Z,MIT,228,master,Generates swagger/openapi specification based on jsDoc comments and YAML files.
deepch/RTSPtoWebRTC,https://github.com/deepch/RTSPtoWebRTC,1788,1466,2026-09-03T04:53:34Z,JavaScript,2018-08-27T20:01:28Z,MIT,446,master,RTSP to WebRTC use Pion WebRTC
jakubfiala/atrament,https://github.com/jakubfiala/atrament,1787,1507,2026-03-29T13:08:29Z,JavaScript,2016-04-02T18:02:27Z,MIT,123,main,A small JS library for beautiful drawing and handwriting on the HTML Canvas.
anvaka/pm,https://github.com/anvaka/pm,1781,11697,2026-06-24T06:52:02Z,JavaScript,2015-05-12T04:29:45Z,MIT,156,master,package managers visualization
eva-engine/eva.js,https://github.com/eva-engine/eva.js,1778,15714,2026-07-10T07:04:54Z,JavaScript,2021-03-08T09:13:42Z,MIT,107,v2,Eva.js is a front-end game engine specifically for creating interactive game projects.
GtOkAi/ligar-cobranca,https://github.com/GtOkAi/ligar-cobranca,1777,7212,2026-02-15T12:02:59Z,JavaScript,2018-09-04T14:57:06Z,MIT,257,master,"Ligue automaticamente para empresas de cobrança e deixe uma voz falando ""Alô?"" sem parar."
VideoTogether/VideoTogether,https://github.com/VideoTogether/VideoTogether,1773,51793,2026-02-09T02:23:07Z,JavaScript,2022-06-23T12:54:30Z,MIT,122,main,Browser Extension to Sync Video Playback on All Video Platforms / 一起看视频浏览器插件，兼容所有平台
muan/emojilib,https://github.com/muan/emojilib,1773,8375,2026-05-08T21:38:30Z,JavaScript,2013-12-26T19:30:18Z,MIT,304,main,Emoji keyword library.
thysultan/stylis,https://github.com/thysultan/stylis,1772,1122,2026-04-19T14:27:06Z,JavaScript,2016-11-27T07:15:27Z,MIT,88,master,light – weight css preprocessor
puffinsoft/jscanify,https://github.com/puffinsoft/jscanify,1771,26330,2026-07-20T04:01:28Z,JavaScript,2023-04-13T16:11:12Z,MIT,81,master,The Javascript document scanning library.
variety/variety,https://github.com/variety/variety,1762,1483,2026-08-20T19:36:56Z,JavaScript,2012-03-19T23:03:02Z,MIT,240,main,Variety: a MongoDB schema analyzer
giventofly/pixelit,https://github.com/giventofly/pixelit,1756,3475,2026-05-09T09:23:31Z,JavaScript,2019-06-09T18:49:41Z,MIT,246,master,Create pixel art from an image 
adsbypasser/adsbypasser,https://github.com/adsbypasser/adsbypasser,1754,8207,2026-09-03T12:29:02Z,JavaScript,2012-12-17T12:20:40Z,BSD-3-Clause,204,master,Bypass ad counter if possible.
nolanlawson/emoji-picker-element,https://github.com/nolanlawson/emoji-picker-element,1753,7074,2026-06-08T23:55:57Z,JavaScript,2020-05-07T03:17:18Z,Apache-2.0,101,master,A lightweight emoji picker for the modern web
website-scraper/node-website-scraper,https://github.com/website-scraper/node-website-scraper,1752,1029,2026-08-22T19:26:46Z,JavaScript,2014-09-04T16:48:20Z,MIT,298,master,"Download website to local directory (including all css, images, js, etc.)"
googleworkspace/apps-script-oauth2,https://github.com/googleworkspace/apps-script-oauth2,1747,2086,2026-06-16T13:10:18Z,JavaScript,2014-08-11T21:32:06Z,Apache-2.0,457,main,An OAuth2 library for Google Apps Script.
chenqingspring/react-lottie,https://github.com/chenqingspring/react-lottie,1743,1075,2026-02-20T07:51:21Z,JavaScript,2017-04-21T08:42:23Z,MIT,351,master,Render After Effects animations on React based on lottie-web
dongsheng123132/u-claw,https://github.com/dongsheng123132/u-claw,1743,44467,2026-09-02T05:17:59Z,JavaScript,2026-03-09T02:01:51Z,MIT,418,main,U-Claw 虾盘 — OpenClaw AI 助手离线安装 U 盘：一键装好 Claude Code/Codex/OpenClaw，无需联网即插即用；新品 U-King AI 装机管家详见 u-king.org，另有远程支持与定制 AI 开发。
graphology/graphology,https://github.com/graphology/graphology,1738,7804,2026-09-02T08:37:29Z,JavaScript,2016-08-24T16:59:27Z,MIT,117,master,A robust & multipurpose Graph object for JavaScript & TypeScript.
ken107/read-aloud,https://github.com/ken107/read-aloud,1738,3478,2026-07-10T10:11:23Z,JavaScript,2016-10-13T15:20:16Z,MIT,301,master,An awesome browser extension that reads aloud webpage content with one click
kristerkari/react-native-svg-transformer,https://github.com/kristerkari/react-native-svg-transformer,1736,1246,2026-09-03T12:02:56Z,JavaScript,2018-08-02T19:29:21Z,MIT,124,master,Import SVG files in your React Native project the same way that you would in a Web application.
radian-software/riju,https://github.com/radian-software/riju,1735,2041,2026-03-27T20:46:44Z,JavaScript,2021-06-12T04:02:01Z,MIT,206,main,⚡ Extremely fast online playground for every programming language.
