full_name,html_url,stargazers_count,size_kb,pushed_at,language,created_at,license,forks_count,default_branch,description
JodaOrg/joda-time,https://github.com/JodaOrg/joda-time,4981,12882,2026-07-26T13:33:54Z,Java,2011-05-16T16:49:57Z,Apache-2.0,1024,main,Joda-Time is the widely used replacement for the Java date and time classes prior to Java SE 8.
querydsl/querydsl,https://github.com/querydsl/querydsl,4970,51747,2026-05-28T12:13:54Z,Java,2011-08-05T06:46:32Z,Apache-2.0,882,master,Unified Queries for Java
spring-cloud/spring-cloud-netflix,https://github.com/spring-cloud/spring-cloud-netflix,4968,21296,2026-09-02T21:03:10Z,Java,2014-07-11T15:46:12Z,Apache-2.0,2448,main,Integration with Netflix OSS components
iflytek/skillhub,https://github.com/iflytek/skillhub,4966,17929,2026-09-03T12:10:59Z,Java,2026-03-11T12:17:05Z,Apache-2.0,822,main,"Self-hosted, open-source agent skill registry for enterprises. Publish & version skill packages, govern with RBAC and audit logs, deploy   on-premise with Docker or Kubernetes."
spring-cloud/spring-cloud-gateway,https://github.com/spring-cloud/spring-cloud-gateway,4905,15749,2026-09-01T22:58:41Z,Java,2016-11-16T21:42:51Z,Apache-2.0,3475,main,An API Gateway built on Spring Framework and Spring Boot providing routing and more.
micrometer-metrics/micrometer,https://github.com/micrometer-metrics/micrometer,4896,40633,2026-09-02T21:21:40Z,Java,2017-04-10T21:36:51Z,Apache-2.0,1140,main,"An application observability facade for the most popular observability tools. Think SLF4J, but for observability."
deepjavalibrary/djl,https://github.com/deepjavalibrary/djl,4852,49394,2026-09-03T00:34:27Z,Java,2019-10-29T22:38:54Z,Apache-2.0,759,master,An Engine-Agnostic Deep Learning Framework in Java
dromara/dynamic-tp,https://github.com/dromara/dynamic-tp,4801,18924,2026-08-21T11:35:17Z,Java,2022-01-07T16:35:27Z,Apache-2.0,860,master,"A lightweight dynamic thread pool framework with built-in monitoring and alerting, unified third-party thread pool management, and support for popular configuration centers (Nacos, Apollo, Zookeeper, "
Querz/mcaselector,https://github.com/Querz/mcaselector,4779,24257,2026-07-18T03:57:27Z,Java,2018-04-22T22:23:26Z,MIT,234,master,A tool to select chunks from Minecraft worlds for deletion or export.
discord-jda/JDA,https://github.com/discord-jda/JDA,4684,39505,2026-08-26T19:13:12Z,Java,2015-12-12T13:57:32Z,Apache-2.0,761,master,Java wrapper for the popular chat & VOIP service: Discord https://discord.com
rememberber/WePush,https://github.com/rememberber/WePush,4677,48789,2026-08-30T14:33:46Z,Java,2017-06-23T09:03:36Z,MIT,1016,master,专注批量推送的小而美的工具，目前支持：模板消息-公众号、模板消息-小程序、微信客服消息、微信企业号/企业微信消息、阿里云短信、阿里大于模板短信 、腾讯云短信、云片网短信、E-Mail、HTTP请求、钉钉、华为云短信、百度云短信、又拍云短信、七牛云短信
RedSpider1/concurrent,https://github.com/RedSpider1/concurrent,4612,12733,2026-07-10T15:56:22Z,Java,2018-11-03T13:49:36Z,MIT,721,develop,这是RedSpider社区成员原创与维护的Java多线程系列文章。
JZ-Darkal/AndroidHttpCapture,https://github.com/JZ-Darkal/AndroidHttpCapture,4603,5860,2026-05-07T15:24:24Z,Java,2016-10-15T19:48:00Z,MIT,861,master,"AndroidHttpCapture网络诊断工具 是一款Android手机抓包软件 主要功能包括：手机端抓包、PING/DNS/TraceRoute诊断、抓包HAR数据上传分享。你也可以看成是Android版的""Fiddler"" \(^o^)/~"
jishenghua/jshERP,https://github.com/jishenghua/jshERP,4552,67115,2026-08-19T03:49:28Z,Java,2016-09-20T04:51:39Z,Apache-2.0,1504,master,管伊佳ERP（原名华夏ERP）基于SpringBoot框架和SaaS模式，立志为中小企业提供开源好用的ERP软件，目前专注进销存+财务功能。主要模块有零售管理、采购管理、销售管理、仓库管理、财务管理、报表查询、系统管理等。支持预付款、收入支出、仓库调拨、组装拆卸、订单等特色功能。拥有库存状况、出入库统计等报表。同时对角色和权限进行了细致全面控制，精确到每个按钮和菜单。
s4kibs4mi/java-developer-roadmap,https://github.com/s4kibs4mi/java-developer-roadmap,4530,9029,2026-03-15T18:46:28Z,Java,2019-04-23T06:42:13Z,MIT,565,main,Roadmap to becoming a Java developer in 2026
apache/fory,https://github.com/apache/fory,4523,51267,2026-09-03T06:43:50Z,Java,2023-04-28T03:57:00Z,Apache-2.0,439,main,"A blazingly fast multi-language serialization framework for idiomatic domain objects, schema IDL, and cross-language data exchange."
apache/shiro,https://github.com/apache/shiro,4455,33647,2026-09-01T20:35:47Z,Java,2009-08-29T08:00:17Z,Apache-2.0,2291,main,"Apache Shiro is a powerful and easy-to-use Java security framework that performs authentication, authorization, cryptography, and session management"
dreamhead/moco,https://github.com/dreamhead/moco,4445,6409,2026-05-10T02:14:56Z,Java,2012-10-18T09:09:51Z,MIT,1080,master,Easy Setup Stub Server
JetBrains/fernflower,https://github.com/JetBrains/fernflower,4385,7806,2026-09-03T11:23:36Z,Java,2014-10-03T05:00:15Z,Apache-2.0,732,master,"Decompiler from Java bytecode to Java, used in IntelliJ IDEA."
eirslett/frontend-maven-plugin,https://github.com/eirslett/frontend-maven-plugin,4383,2503,2026-08-04T04:24:48Z,Java,2013-08-30T14:44:38Z,Apache-2.0,870,master,"""Maven-node-grunt-gulp-npm-node-plugin to end all maven-node-grunt-gulp-npm-plugins."" A Maven plugin that downloads/installs Node and NPM locally, runs NPM install, Grunt, Gulp and/or Karma."
google/open-location-code,https://github.com/google/open-location-code,4349,4785,2026-03-30T16:23:12Z,Java,2014-09-30T18:26:35Z,Apache-2.0,531,main,"Open Location Code is a library to generate short codes, called ""plus codes"", that can be used as digital addresses where street addresses don't exist."
apache/streampark,https://github.com/apache/streampark,4329,49644,2026-09-02T02:30:45Z,Java,2019-05-27T05:56:03Z,Apache-2.0,1088,dev,Make stream processing easier! Easy-to-use streaming application development framework and operation platform.
JFormDesigner/FlatLaf,https://github.com/JFormDesigner/FlatLaf,4267,21102,2026-08-25T17:43:16Z,Java,2019-08-19T10:27:05Z,Apache-2.0,332,main,FlatLaf - Swing Look and Feel (with Darcula/IntelliJ themes support)
mybatis/spring-boot-starter,https://github.com/mybatis/spring-boot-starter,4252,16697,2026-08-27T21:51:52Z,Java,2015-09-25T13:05:15Z,Apache-2.0,1790,master,MyBatis integration with Spring Boot
lukas-krecan/ShedLock,https://github.com/lukas-krecan/ShedLock,4215,11304,2026-09-02T16:25:49Z,Java,2016-12-11T13:53:59Z,Apache-2.0,570,master,Distributed lock for your scheduled tasks
RipMeApp/ripme,https://github.com/RipMeApp/ripme,4113,5464,2026-08-16T06:38:22Z,Java,2017-01-06T17:12:09Z,MIT,671,main,Downloads albums from the web in bulk for archive purposes
knowm/XChange,https://github.com/knowm/XChange,4082,54014,2026-07-31T12:04:54Z,Java,2012-02-02T10:48:28Z,MIT,2000,develop,XChange is a Java library providing a streamlined API for interacting with 60+ Bitcoin and Altcoin exchanges providing a consistent interface for trading and accessing market data.
awaitility/awaitility,https://github.com/awaitility/awaitility,4022,1275,2026-04-17T11:01:24Z,Java,2010-01-22T15:12:52Z,Apache-2.0,268,master,Awaitility is a small Java DSL for synchronizing asynchronous operations
fishercoder1534/Leetcode,https://github.com/fishercoder1534/Leetcode,4003,11773,2026-08-04T02:51:24Z,Java,2016-07-31T05:28:15Z,Apache-2.0,1294,master,Solutions to LeetCode problems; updated daily. Subscribe to my YouTube channel for more.
kubernetes-client/java,https://github.com/kubernetes-client/java,3999,69140,2026-09-03T02:03:55Z,Java,2017-05-08T21:52:58Z,Apache-2.0,2112,master,Official Java client library for kubernetes
shuzijun/leetcode-editor,https://github.com/shuzijun/leetcode-editor,3979,31090,2026-08-13T06:21:24Z,Java,2019-03-19T16:32:17Z,Apache-2.0,425,master,"Do Leetcode exercises in IDE, support leetcode.com and leetcode-cn.com, to meet the basic needs of doing exercises.Support theoretically: IntelliJ IDEA PhpStorm WebStorm PyCharm RubyMine AppCode CLion"
mercyblitz/tech-weekly,https://github.com/mercyblitz/tech-weekly,3970,19507,2026-07-27T03:07:07Z,Java,2018-12-03T03:10:52Z,Apache-2.0,705,master,「小马哥技术周报」
RoaringBitmap/RoaringBitmap,https://github.com/RoaringBitmap/RoaringBitmap,3922,91203,2026-09-02T15:27:59Z,Java,2013-06-17T20:29:23Z,Apache-2.0,593,master,"A better compressed bitset in Java: used by Apache Spark, Netflix Atlas, Apache Pinot, Tablesaw, and many others"
sofastack/sofa-rpc,https://github.com/sofastack/sofa-rpc,3921,4469,2026-09-01T03:39:02Z,Java,2018-04-09T03:32:04Z,Apache-2.0,1200,master,"SOFARPC is a high-performance, high-extensibility, production-level Java RPC  framework."
bluelinelabs/Conductor,https://github.com/bluelinelabs/Conductor,3898,3766,2026-03-14T00:59:18Z,Java,2016-03-16T18:42:41Z,Apache-2.0,338,develop,"A small, yet full-featured framework that allows building View-based Android applications"
uncle-novel/uncle-novel,https://github.com/uncle-novel/uncle-novel,3884,90990,2026-03-26T03:23:26Z,Java,2018-12-11T12:15:30Z,MIT,539,main,
nageoffer/ragent,https://github.com/nageoffer/ragent,3875,15926,2026-09-02T14:31:31Z,Java,2025-11-20T07:22:53Z,Apache-2.0,781,main,企业级 Agentic RAG 智能体 - 全链路覆盖文档解析、多路检索、意图识别、问题重写、会话记忆、MCP 工具调用与深度思考。面向真实业务场景，从 0 到 1 完整工程实现。
JCTools/JCTools,https://github.com/JCTools/JCTools,3871,8552,2026-08-18T14:28:40Z,Java,2013-11-10T18:04:40Z,Apache-2.0,592,master,
1024-lab/smart-admin,https://github.com/1024-lab/smart-admin,3857,36442,2026-07-01T14:27:42Z,Java,2019-11-16T02:30:31Z,MIT,1005,master,SmartAdmin国内首个以「高质量代码」为核心，「简洁、高效、安全」快速开发平台；基于SpringBoot2/3 + Sa-Token + Mybatis-Plus 和 Vue3 + Vite5 + Ant Design Vue 4.x (同时支持JavaScript和TypeScript双版本)；满足国家三级等保要求、支持登录限制、接口数据国产加解密、高防SQL注入等一系列安全体系。
tchiotludo/akhq,https://github.com/tchiotludo/akhq,3850,51315,2026-09-02T19:45:24Z,Java,2018-09-09T19:35:39Z,Apache-2.0,788,dev,"Kafka GUI for Apache Kafka to manage topics, topics data, consumers group, schema registry, connect and more..."
dromara/liteflow,https://github.com/dromara/liteflow,3844,12059,2026-07-31T08:59:59Z,Java,2020-03-25T16:49:22Z,Apache-2.0,524,master,"Lightweight, fast, stable, programmable component-based rule engine — where AI Agents orchestrate just like ordinary components. Uniquely designed DSL: component reuse, sync/async & dynamic orchestrat"
Netflix/maestro,https://github.com/Netflix/maestro,3832,3150,2026-09-03T00:20:59Z,Java,2024-04-17T01:15:56Z,Apache-2.0,312,main,Maestro: Netflix’s Workflow Orchestrator
google/copybara,https://github.com/google/copybara,3827,15166,2026-09-03T13:36:46Z,Java,2016-09-08T16:44:40Z,Apache-2.0,344,master,Copybara: A tool for transforming and moving code between repositories.
TNG/ArchUnit,https://github.com/TNG/ArchUnit,3821,17892,2026-09-03T10:46:22Z,Java,2017-04-21T08:39:20Z,Apache-2.0,346,main,"A Java architecture test library, to specify and assert architecture rules in plain Java"
sofastack/sofa-jraft,https://github.com/sofastack/sofa-jraft,3819,3296,2026-06-16T09:42:56Z,Java,2019-03-04T10:13:43Z,Apache-2.0,1199,master,A production-grade java implementation of RAFT consensus algorithm.
blossom-editor/blossom,https://github.com/blossom-editor/blossom,3803,63078,2026-06-27T10:24:28Z,Java,2023-08-07T03:02:17Z,MIT,337,dev,A markdown editor that you can deploy on your own servers to achieve cloud storage and device synchronization（支持私有部署的云端存储双链笔记软件）
OpenHFT/Chronicle-Queue,https://github.com/OpenHFT/Chronicle-Queue,3802,32620,2026-09-03T13:58:02Z,Java,2013-06-02T15:11:33Z,Apache-2.0,566,ea,Micro second messaging that stores everything to disk
jtablesaw/tablesaw,https://github.com/jtablesaw/tablesaw,3764,66328,2026-08-08T05:46:55Z,Java,2016-01-01T14:58:28Z,Apache-2.0,646,master,Java dataframe and visualization library
undertow-io/undertow,https://github.com/undertow-io/undertow,3759,29496,2026-09-03T11:19:46Z,Java,2012-07-19T00:52:44Z,Apache-2.0,1053,main,High performance non-blocking webserver
DataLinkDC/dinky,https://github.com/DataLinkDC/dinky,3755,39793,2026-08-25T01:50:27Z,Java,2021-06-09T07:11:26Z,Apache-2.0,1355,dev,"Dinky is a real-time data development platform based on Apache Flink, enabling agile data development, deployment and operation."
FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,3746,88863,2026-09-03T03:20:10Z,Java,2011-12-23T07:17:41Z,Apache-2.0,1511,3.x,General data-binding package for Jackson: works on streaming API (core) implementation(s)
lihangleo2/ShadowLayout,https://github.com/lihangleo2/ShadowLayout,3738,4202,2026-02-10T06:55:53Z,Java,2019-07-09T07:17:06Z,MIT,425,master,"可定制化阴影的万能阴影布局ShadowLayout 3.0 震撼上线。效果赶超CardView。阴影支持x,y轴偏移，支持阴影扩散程度，支持阴影圆角，支持单边或多边不显示阴影；控件支持动态设置shape和selector（项目里再也不用画shape了）；支持随意更改颜色值，支持随意更改颜色值，支持随意更改颜色值。重要的事情说三遍"
springdoc/springdoc-openapi,https://github.com/springdoc/springdoc-openapi,3737,16883,2026-08-21T09:56:03Z,Java,2019-07-11T23:08:20Z,Apache-2.0,601,main,Library for OpenAPI 3 with spring-boot
nageoffer/12306,https://github.com/nageoffer/12306,3717,1978,2026-03-12T14:46:36Z,Java,2023-05-30T04:08:28Z,Apache-2.0,366,main,🔥 官方推荐 🔥 大学春招、秋招、应届项目，SpringBoot3 + Java17 + SpringCloud Alibaba + Vue3 等技术架构，完成高仿铁路 12306 用户 + 抢票 + 订单 + 支付服务，帮助学生主打就业的项目。
grpc-ecosystem/grpc-spring,https://github.com/grpc-ecosystem/grpc-spring,3709,3937,2026-09-01T19:50:31Z,Java,2016-12-30T09:06:15Z,Apache-2.0,860,master,Spring Boot starter module for gRPC framework.
spring-io/initializr,https://github.com/spring-io/initializr,3703,11871,2026-09-01T14:11:54Z,Java,2013-06-07T16:02:22Z,Apache-2.0,1801,main,A quickstart generator for Spring projects
niumoo/bing-wallpaper,https://github.com/niumoo/bing-wallpaper,3701,30564,2026-09-03T07:21:58Z,Java,2021-02-08T08:40:53Z,Apache-2.0,516,main,必应每日超清壁纸（4K） Bing Daily Wallpaper (4K)
modelcontextprotocol/java-sdk,https://github.com/modelcontextprotocol/java-sdk,3682,9859,2026-09-01T20:11:08Z,Java,2025-01-20T17:52:58Z,MIT,1139,main,The official Java SDK for Model Context Protocol servers and clients. Maintained in collaboration with Spring AI
networknt/light-4j,https://github.com/networknt/light-4j,3672,14956,2026-08-30T19:36:42Z,Java,2016-09-09T22:28:14Z,Apache-2.0,624,master,"A fast, lightweight and more productive microservices framework"
bethington/ghidra-mcp,https://github.com/bethington/ghidra-mcp,3669,13658,2026-09-01T05:45:37Z,Java,2025-08-30T06:40:03Z,Apache-2.0,123,main,"Ghidra MCP Server — 200+ MCP tools for AI-powered reverse engineering. GUI plugin + headless server, lazy tool loading, convention enforcement, batch operations, Ghidra Server integration, and Docker "
spockframework/spock,https://github.com/spockframework/spock,3629,38281,2026-09-03T09:50:02Z,Java,2010-12-12T19:02:34Z,Apache-2.0,484,master,The Enterprise-ready testing and specification framework.
dtinit/data-transfer-project,https://github.com/dtinit/data-transfer-project,3621,11392,2026-09-01T00:52:34Z,Java,2018-01-04T21:27:57Z,Apache-2.0,500,master,"The Data Transfer Project makes it easy for platforms to build interoperable user data portability features. We are establishing a common framework, including data models and protocols, to enable dire"
AxonIQ/AxonFramework,https://github.com/AxonIQ/AxonFramework,3617,87808,2026-09-03T13:48:02Z,Java,2011-12-02T16:04:42Z,Apache-2.0,849,main,Framework for Evolutionary Message-Driven Microservices on the JVM
Athou/commafeed,https://github.com/Athou/commafeed,3610,22236,2026-09-03T13:57:24Z,Java,2013-03-20T19:32:09Z,Apache-2.0,409,master,Google Reader inspired self-hosted personal RSS reader.
vert-x3/vertx-examples,https://github.com/vert-x3/vertx-examples,3579,52197,2026-08-25T12:45:32Z,Java,2015-02-24T17:42:44Z,Apache-2.0,2038,5.x,Vert.x examples
immutables/immutables,https://github.com/immutables/immutables,3573,14405,2026-07-31T22:02:56Z,Java,2013-07-07T13:48:23Z,Apache-2.0,296,master,"Java annotation processor to create immutable objects and builders, for records too. Sweep boilerplate code under the rug!"
LinShunKang/MyPerf4J,https://github.com/LinShunKang/MyPerf4J,3563,1330,2026-07-31T07:09:20Z,Java,2018-03-11T09:58:44Z,BSD-3-Clause,554,develop,"High performance Java APM. Powered by ASM. Try it. Test it. If you feel its better, use it."
spring-cloud/spring-cloud-kubernetes,https://github.com/spring-cloud/spring-cloud-kubernetes,3535,62209,2026-09-01T20:37:51Z,Java,2016-12-13T21:36:25Z,Apache-2.0,1050,main,"Kubernetes integration with Spring Cloud Discovery Client, Configuration, etc..."
unitycatalog/unitycatalog,https://github.com/unitycatalog/unitycatalog,3507,27532,2026-09-02T07:47:18Z,Java,2024-06-13T14:39:25Z,Apache-2.0,667,main,"Open, Multi-modal Catalog for Data & AI"
aeron-io/simple-binary-encoding,https://github.com/aeron-io/simple-binary-encoding,3502,59999,2026-08-31T08:26:10Z,Java,2013-09-03T09:13:34Z,Apache-2.0,595,master,Simple Binary Encoding (SBE) - High Performance Message Codec
WinterChenS/my-site,https://github.com/WinterChenS/my-site,3492,6391,2026-05-17T06:02:19Z,Java,2018-05-03T09:05:37Z,Apache-2.0,1060,master,springboot2.0开发的个人网站，集成了：个人首页，个人博客，个人作品
ittianyu/BottomNavigationViewEx,https://github.com/ittianyu/BottomNavigationViewEx,3468,1762,2026-04-24T11:56:24Z,Java,2016-11-12T08:39:38Z,MIT,550,master,An android lib for enhancing BottomNavigationView. 一个增强BottomNavigationView的安卓库。
apache/maven-mvnd,https://github.com/apache/maven-mvnd,3455,4187,2026-09-03T11:43:10Z,Java,2019-09-21T17:49:30Z,Apache-2.0,251,master,Apache Maven Daemon
dotintent/react-native-ble-plx,https://github.com/dotintent/react-native-ble-plx,3432,9271,2026-03-09T20:25:54Z,Java,2016-07-27T10:57:27Z,Apache-2.0,559,master,React Native BLE library
google/volley,https://github.com/google/volley,3419,1425,2026-08-27T18:20:25Z,Java,2017-01-24T17:39:33Z,Apache-2.0,751,master,
apache/linkis,https://github.com/apache/linkis,3410,89363,2026-09-03T06:25:04Z,Java,2019-07-23T06:41:51Z,Apache-2.0,1169,master,"Apache Linkis builds a computation middleware layer to facilitate connection, governance and orchestration between the upper applications and the underlying data engines."
apache/paimon,https://github.com/apache/paimon,3388,92539,2026-09-03T13:05:30Z,Java,2022-01-12T03:13:15Z,Apache-2.0,1388,master,Apache Paimon is a lake format that enables building a Realtime Lakehouse Architecture with Flink and Spark for both streaming and batch operations.
wix/react-native-notifications,https://github.com/wix/react-native-notifications,3341,13511,2026-04-02T10:25:31Z,Java,2016-04-06T13:17:44Z,MIT,757,master,React Native Notifications
prometheus/jmx_exporter,https://github.com/prometheus/jmx_exporter,3322,27154,2026-09-03T03:07:41Z,Java,2014-02-25T10:55:39Z,Apache-2.0,1225,main,A process for collecting metrics using JMX MBeans for Prometheus consumption
apache/avro,https://github.com/apache/avro,3303,76455,2026-08-30T17:36:18Z,Java,2009-05-21T02:48:37Z,Apache-2.0,1770,main,Apache Avro is a data serialization system.
PlayEdu/PlayEdu,https://github.com/PlayEdu/PlayEdu,3284,6253,2026-05-19T22:57:20Z,Java,2023-02-23T01:34:06Z,Apache-2.0,565,main,100%开源的企业培训系统，界面美观，操作简单，一键部署您的私有化培训平台！
spring-projects/spring-data-jpa,https://github.com/spring-projects/spring-data-jpa,3276,17346,2026-08-21T09:05:07Z,Java,2010-11-11T21:36:56Z,Apache-2.0,1570,main,Simplifies the development of creating a JPA-based data access layer. 
jfinal/jfinal,https://github.com/jfinal/jfinal,3269,4208,2026-08-22T10:18:26Z,Java,2012-04-25T08:48:48Z,Apache-2.0,1291,master,JAVA WEB + ORM Framework
lakesoul-io/LakeSoul,https://github.com/lakesoul-io/LakeSoul,3249,44937,2026-09-03T10:44:19Z,Java,2021-12-28T08:53:11Z,Apache-2.0,423,main,"LakeSoul is an end-to-end, realtime cloud-native Lakehouse framework for fast data ingestion, concurrent updates, incremental analytics, multimodal data processing and vector search — powering next-ge"
aeron-io/agrona,https://github.com/aeron-io/agrona,3246,6084,2026-09-03T01:13:32Z,Java,2014-11-03T20:14:21Z,Apache-2.0,450,master,High Performance data structures and utility methods for Java
openid/AppAuth-Android,https://github.com/openid/AppAuth-Android,3239,1514,2026-03-22T20:54:07Z,Java,2016-02-19T15:09:43Z,Apache-2.0,1011,master,Android client SDK for communicating with OAuth 2.0 and OpenID Connect providers.
docker-java/docker-java,https://github.com/docker-java/docker-java,3203,6225,2026-08-24T13:23:07Z,Java,2014-06-02T18:47:31Z,Apache-2.0,1080,main,Java Docker API Client
apache/gravitino,https://github.com/apache/gravitino,3195,95350,2026-09-03T13:54:24Z,Java,2023-04-23T02:09:00Z,Apache-2.0,926,main,"World's most powerful open data catalog for building a high-performance, geo-distributed and federated metadata lake."
yangzongzhuan/RuoYi-Vue,https://github.com/yangzongzhuan/RuoYi-Vue,3195,5799,2026-08-26T00:15:03Z,Java,2019-11-07T02:18:40Z,MIT,1698,master,:tada: (RuoYi)官方仓库 基于SpringBoot，Spring Security，JWT，Vue & Element 的前后端分离权限管理系统，同时提供了 Vue3 的版本
apache/curator,https://github.com/apache/curator,3172,11266,2026-07-24T14:18:59Z,Java,2014-03-03T08:00:07Z,Apache-2.0,1245,master,Apache Curator
qaiu/netdisk-fast-download,https://github.com/qaiu/netdisk-fast-download,3172,6922,2026-08-17T17:22:52Z,Java,2023-04-20T09:41:34Z,MIT,269,main,"聚合多种主流网盘的直链解析下载服务, 一键解析下载，已支持夸克网盘/uc网盘/蓝奏云/蓝奏优享/小飞机盘/123云盘等. 支持文件夹分享解析. 体验地址: https://lz.qaiu.top https://189.qaiu.top"
apache/hugegraph,https://github.com/apache/hugegraph,3168,26068,2026-09-03T12:50:24Z,Java,2018-07-18T03:30:20Z,Apache-2.0,635,master,"A graph database that supports more than 100+ billion data, high performance and scalability (Include OLTP Engine & REST-API & Backends)"
itwanger/paicoding,https://github.com/itwanger/paicoding,3166,41488,2026-09-01T09:19:17Z,Java,2022-07-06T12:43:21Z,Apache-2.0,622,main,⭐️一款好用又强大的开源社区，基于 Spring Boot、MyBatis-Plus、MySQL、Redis、ElasticSearch、MongoDB、Docker、RabbitMQ 等主流技术栈，附详细教程，包括Java、Spring、MySQL、Redis、微服务&分布式、消息队列等核心知识点。学编程，就上技术派😁。
FabricMC/fabric-api,https://github.com/FabricMC/fabric-api,3165,18727,2026-09-01T16:39:56Z,Java,2018-11-04T09:02:05Z,Apache-2.0,562,26.3,Essential hooks for modding with Fabric.
egzosn/pay-java-parent,https://github.com/egzosn/pay-java-parent,3137,11534,2026-05-19T08:52:17Z,Java,2016-05-18T12:52:36Z,Apache-2.0,953,develop,"第三方支付对接全能支付Java开发工具包.优雅的轻量级支付模块集成支付对接支付整合（微信,支付宝,银联,友店,富友,跨境支付paypal,payoneer(P卡派安盈)易极付）app,扫码,网页刷脸付刷卡付条码付转账服务商模式,微信分账,微信合单支付、支持多种支付类型多支付账户，支付与业务完全剥离，简单几行代码即可实现支付，简单快速完成支付模块的开发，可轻松嵌入到任何系统里 目前仅是一个开发工具包"
infinilabs/analysis-pinyin,https://github.com/infinilabs/analysis-pinyin,3098,33287,2026-05-11T02:52:10Z,Java,2012-05-22T10:45:42Z,Apache-2.0,550,master,🛵 This Pinyin Analysis plugin is used to do conversion between Chinese characters and Pinyin.
apache/parquet-java,https://github.com/apache/parquet-java,3078,17117,2026-09-03T09:14:26Z,Java,2014-06-10T07:00:07Z,Apache-2.0,1566,master,Apache Parquet Java
halirutan/IntelliJ-Key-Promoter-X,https://github.com/halirutan/IntelliJ-Key-Promoter-X,3067,3903,2026-07-05T23:53:11Z,Java,2017-07-28T22:09:25Z,BSD-3-Clause,77,master,Modern IntelliJ plugin to learn shortcuts for buttons
WindySha/Xpatch,https://github.com/WindySha/Xpatch,3060,16516,2026-01-04T21:04:50Z,Java,2019-03-03T09:00:43Z,Apache-2.0,428,master,"This is a tool to repackage apk file, then the apk can load any xposed modules installed in the device. It is another way to hook an app without root device."
cruise-control-for-kafka/cruise-control,https://github.com/cruise-control-for-kafka/cruise-control,3044,14423,2026-09-03T12:52:32Z,Java,2017-08-15T17:32:10Z,Apache-2.0,652,main,Cruise-control is the first of its kind to fully automate the dynamic workload rebalance and self-healing of a Kafka cluster. It provides great value to Kafka users by simplifying the operation of Kaf
komoot/photon,https://github.com/komoot/photon,3024,11874,2026-08-18T15:45:42Z,Java,2013-08-20T16:06:16Z,Apache-2.0,369,master,an open source geocoder for openstreetmap data
Jzvd/JZVideo,https://github.com/Jzvd/JZVideo,3011,3528,2026-03-26T03:17:31Z,Java,2019-12-05T15:59:47Z,MIT,543,develop,高度自定义的安卓视频框架 MediaPlayer exoplayer ijkplayer ffmpeg
classgraph/classgraph,https://github.com/classgraph/classgraph,3007,35074,2026-09-03T07:57:36Z,Java,2014-08-17T20:46:57Z,MIT,309,main,An uber-fast parallelized Java classpath scanner and module scanner.
apache/commons-lang,https://github.com/apache/commons-lang,2999,31697,2026-09-03T02:08:21Z,Java,2009-05-21T01:24:46Z,Apache-2.0,2015,master,Apache Commons Lang
OpenHFT/Chronicle-Map,https://github.com/OpenHFT/Chronicle-Map,2988,57570,2026-08-22T11:00:33Z,Java,2014-07-18T15:33:57Z,Apache-2.0,478,ea,"Replicate your Key Value Store across your network, with consistency, persistance and performance."
thymeleaf/thymeleaf,https://github.com/thymeleaf/thymeleaf,2981,47284,2026-06-22T22:09:16Z,Java,2012-05-20T15:11:32Z,Apache-2.0,515,3.1-master,Thymeleaf is a modern server-side Java template engine for both web and standalone environments.
spring-projects/spring-data-elasticsearch,https://github.com/spring-projects/spring-data-elasticsearch,2962,47782,2026-08-31T05:59:44Z,Java,2013-04-29T14:27:38Z,Apache-2.0,1338,main,Provide support to increase developer productivity in Java when using Elasticsearch. Uses familiar Spring concepts such as a template classes for core API usage and lightweight repository style data a
scottyab/rootbeer,https://github.com/scottyab/rootbeer,2942,3298,2026-03-17T21:24:08Z,Java,2015-06-19T09:01:55Z,Apache-2.0,532,master,Simple to use root checking Android library and sample app
mybatis/spring,https://github.com/mybatis/spring,2939,22786,2026-09-02T23:29:39Z,Java,2013-02-17T07:01:55Z,Apache-2.0,2636,master,Spring integration for MyBatis 3
AltBeacon/android-beacon-library,https://github.com/AltBeacon/android-beacon-library,2911,8537,2026-01-16T23:33:24Z,Java,2014-07-28T13:11:19Z,Apache-2.0,827,master,Allows Android apps to interact with BLE beacons
starcwang/easy_javadoc,https://github.com/starcwang/easy_javadoc,2911,40827,2026-08-06T09:32:50Z,Java,2019-08-24T05:30:38Z,Apache-2.0,147,master,IntelliJ IDEA 插件，自动生成javadoc文档注释
jenkinsci/blueocean-plugin,https://github.com/jenkinsci/blueocean-plugin,2879,35916,2026-08-05T08:56:42Z,Java,2016-01-23T18:02:45Z,MIT,533,master,Blue Ocean is a reboot of the Jenkins CI/CD User Experience
assertj/assertj,https://github.com/assertj/assertj,2843,57657,2026-09-03T03:26:44Z,Java,2013-03-14T16:18:49Z,Apache-2.0,789,main,Fluent testing assertions for Java and the JVM
cucumber/cucumber-jvm,https://github.com/cucumber/cucumber-jvm,2834,32437,2026-09-03T08:48:59Z,Java,2011-06-27T19:49:46Z,MIT,2004,main,Cucumber for the JVM
drewnoakes/metadata-extractor,https://github.com/drewnoakes/metadata-extractor,2828,12900,2026-07-28T04:25:06Z,Java,2014-11-19T00:13:55Z,Apache-2.0,505,main,"Extracts Exif, IPTC, XMP, ICC and other metadata from image, video and audio files"
